Date,Open,High,Low,Close,Adj Close,Volume
2021-07-05,179.4121,181.3916,177.9768,179.952,179.952,3316395
2021-07-06,177.0478,179.0012,175.6315,177.5806,177.5806,3237280
2021-07-07,174.8519,176.7811,173.4531,175.3781,175.3781,3144933
2021-07-08,172.8252,174.732,171.4426,173.3453,173.3453,3039900
2021-07-09,170.9658,172.8521,169.5981,171.4803,171.4803,2922803
2021-07-12,169.2691,171.1367,167.9149,169.7784,169.7784,2794333
2021-07-13,167.728,169.5786,166.3862,168.2327,168.2327,2655252
2021-07-14,166.3333,168.1685,165.0027,166.8338,166.8338,2506381
2021-07-15,165.0739,166.8952,163.7533,165.5706,165.5706,2348601
2021-07-16,163.9369,165.7456,162.6254,164.4302,164.4302,2182845
2021-07-19,162.908,164.7054,161.6047,163.3982,163.3982,2010094
2021-07-20,161.9718,163.7588,160.676,162.4592,162.4592,1831368
2021-07-21,161.112,162.8896,159.8232,161.5968,161.5968,1647726
2021-07-22,160.312,162.0807,159.0295,160.7944,160.7944,1460252
2021-07-23,159.5547,161.3151,158.2783,160.0348,160.0348,1270057
2021-07-26,158.8234,160.5757,157.5528,159.3013,159.3013,1078265
2021-07-27,158.1018,159.8462,156.837,158.5776,158.5776,1113990
2021-07-28,157.3747,159.111,156.1157,157.8482,157.8482,1305571
2021-07-29,156.6277,158.3558,155.3747,157.099,157.099,1495345
2021-07-30,155.8484,157.5678,154.6016,156.3173,156.3173,1682189
2021-08-02,155.0259,156.7363,153.7857,155.4924,155.4924,1864999
2021-08-03,154.1517,155.8525,152.9185,154.6155,154.6155,2042693
2021-08-04,153.2195,154.91,151.9937,153.6805,153.6805,2214220
2021-08-05,152.2255,153.905,151.0077,152.6836,152.6836,2378566
2021-08-06,151.1685,152.8364,149.9592,151.6234,151.6234,2534759
2021-08-09,150.0501,151.7056,148.8497,150.5016,150.5016,2681875
2021-08-10,148.8741,150.5166,147.6831,149.322,149.322,2819044
2021-08-11,147.647,149.276,146.4659,148.0913,148.0913,2945454
2021-08-12,146.3777,147.9927,145.2067,146.8182,146.8182,3060359
2021-08-13,145.0769,146.6776,143.9163,145.5135,145.5135,3163078
2021-08-16,143.7572,145.3433,142.6071,144.1897,144.1897,3253005
2021-08-17,142.4325,144.004,141.293,142.8611,142.8611,3329606
2021-08-18,141.118,142.6749,139.989,141.5426,141.5426,3392430
2021-08-19,139.8294,141.3722,138.7108,140.2502,140.2502,3441104
2021-08-20,138.5831,140.1121,137.4745,139.0001,139.0001,3475341
2021-08-23,137.3954,138.9113,136.2962,137.8088,137.8088,3494938
2021-08-24,136.2823,137.7859,135.192,136.6924,136.6924,3499779
2021-08-25,135.2594,136.7518,134.1774,135.6664,135.6664,3489836
2021-08-26,134.3416,135.8238,133.2669,134.7458,134.7458,3465168
2021-08-27,133.5427,135.0161,132.4743,133.9445,133.9445,3425920
2021-08-30,132.8754,134.3414,131.8124,133.2752,133.2752,3372325
2021-08-31,132.3512,133.8114,131.2924,132.7494,132.7494,3304699
2021-09-01,131.9802,133.4363,130.9243,132.3773,132.3773,3223442
2021-09-02,131.771,133.2248,130.7168,132.1675,132.1675,3129036
2021-09-03,131.7306,133.184,130.6768,132.127,132.127,3022038
2021-09-06,131.8647,133.3195,130.8097,132.2614,132.2614,2903081
2021-09-07,132.177,133.6353,131.1195,132.5747,132.5747,2772868
2021-09-08,132.6697,134.1335,131.6084,133.0689,133.0689,2632171
2021-09-09,133.3435,134.8147,132.2768,133.7447,133.7447,2481821
2021-09-10,134.1971,135.6777,133.1235,134.6009,134.6009,2322706
2021-09-13,135.2275,136.7195,134.1457,135.6344,135.6344,2155769
2021-09-14,136.4301,137.9353,135.3386,136.8406,136.8406,1981996
2021-09-15,137.7983,139.3186,136.6959,138.2129,138.2129,1802416
2021-09-16,139.3239,140.8611,138.2093,139.7431,139.7431,1618090
2021-09-17,140.9969,142.5525,139.8689,141.4211,141.4211,1430108
2021-09-20,142.8055,144.3811,141.663,143.2352,143.2352,1239583
2021-09-21,144.7363,146.3332,143.5785,145.1719,145.1719,1047641
2021-09-22,146.7746,148.394,145.6004,147.2162,147.2162,1144582
2021-09-23,148.9039,150.5468,147.7127,149.352,149.352,1335951
2021-09-24,151.1069,152.7741,149.8981,151.5616,151.5616,1525333
2021-09-27,153.3653,155.0574,152.1384,153.8268,153.8268,1711609
2021-09-28,155.66,157.3774,154.4147,156.1284,156.1284,1893675
2021-09-29,157.9719,159.7149,156.7082,158.4473,158.4473,2070456
2021-09-30,160.2819,162.0503,158.9997,160.7642,160.7642,2240906
2021-10-01,162.5714,164.3651,161.2708,163.0606,163.0606,2404017
2021-10-04,164.8228,166.6413,163.5042,165.3187,165.3187,2558825
2021-10-05,167.0198,168.8626,165.6837,167.5224,167.5224,2704413
2021-10-06,169.1481,171.0144,167.795,169.6571,169.6571,2839921
2021-10-07,171.1955,173.0843,169.826,171.7107,171.7107,2964547
2021-10-08,173.1523,175.0627,171.7671,173.6733,173.6733,3077554
2021-10-11,175.0115,176.9424,173.6114,175.5381,175.5381,3178274
2021-10-12,176.7694,178.7197,175.3552,177.3013,177.3013,3266112
2021-10-13,178.425,180.3936,176.9976,178.9619,178.9619,3340547
2021-10-14,179.9809,181.9666,178.541,180.5224,180.5224,3401139
2021-10-15,181.4423,183.4442,179.9907,181.9883,181.9883,3447530
2021-10-18,182.8176,184.8346,181.3551,183.3677,183.3677,3479447
2021-10-19,184.1178,186.1492,182.6448,184.6718,184.6718,3496699
2021-10-20,185.3561,187.4011,183.8732,185.9138,185.9138,3499185
2021-10-21,186.5478,188.606,185.0554,187.1091,187.1091,3486890
2021-10-22,187.7097,189.7807,186.208,188.2745,188.2745,3459887
2021-10-25,188.8597,190.9434,187.3488,189.428,189.428,3418336
2021-10-26,190.0163,192.1128,188.4962,190.5881,190.5881,3362482
2021-10-27,191.1983,193.3078,189.6687,191.7736,191.7736,3292656
2021-10-28,192.424,194.547,190.8846,193.003,193.003,3209271
2021-10-29,193.7111,195.8483,192.1614,194.2939,194.2939,3112819
2021-11-01,195.076,197.2283,193.5154,195.663,195.663,3003872
2021-11-02,196.5338,198.7022,194.9615,197.1252,197.1252,2883073
2021-11-03,198.0974,200.2831,196.5127,198.6935,198.6935,2751137
2021-11-04,199.7777,201.9819,198.1795,200.3789,200.3789,2608845
2021-11-05,201.5829,203.807,199.9702,202.1894,202.1894,2457037
2021-11-08,203.5183,205.7637,201.8902,204.1307,204.1307,2296613
2021-11-09,205.5864,207.8546,203.9417,206.205,206.205,2128519
2021-11-10,207.7862,210.0787,206.1239,208.4114,208.4114,1953752
2021-11-11,210.1134,212.4316,208.4325,210.7457,210.7457,1773344
2021-11-12,212.5603,214.9055,210.8598,213.1999,213.1999,1588362
2021-11-15,215.1153,217.4887,213.3943,215.7626,215.7626,1399900
2021-11-16,217.7633,220.1659,216.0212,218.4186,218.4186,1209073
2021-11-17,220.4858,222.9185,218.722,221.1493,221.1493,1017010
2021-11-18,223.2607,225.724,221.4746,223.9325,223.9325,1175153
2021-11-19,226.0627,228.5569,224.2542,226.7429,226.7429,1366281
2021-11-22,228.8636,231.3886,227.0327,229.5522,229.5522,1555243
2021-11-23,231.6326,234.1882,229.7796,232.3296,232.3296,1740921
2021-11-24,234.3371,236.9226,232.4624,235.0423,235.0423,1922217
2021-11-25,236.943,239.5572,235.0475,237.656,237.656,2098059
2021-11-26,239.4154,242.0569,237.5001,240.1358,240.1358,2267406
2021-11-29,241.7197,244.3866,239.7859,242.447,242.447,2429258
2021-11-30,243.8219,246.512,241.8713,244.5556,244.5556,2582657
2021-12-01,245.6901,248.4008,243.7246,246.4294,246.4294,2726695
2021-12-02,247.2948,250.0232,245.3164,248.0389,248.0389,2860522
2021-12-03,248.6101,251.353,246.6212,249.3581,249.3581,2983345
2021-12-06,249.6142,252.3682,247.6173,250.3653,250.3653,3094438
2021-12-07,250.2905,253.052,248.2882,251.0436,251.0436,3193143
2021-12-08,250.6275,253.3927,248.6225,251.3817,251.3817,3278879
2021-12-09,250.6198,253.3849,248.6149,251.374,251.374,3351136
2021-12-10,250.2679,253.0291,248.2658,251.021,251.021,3409488
2021-12-13,249.5782,252.3319,247.5816,250.3292,250.3292,3453590
2021-12-14,248.5632,251.3056,246.5747,249.3111,249.3111,3483180
2021-12-15,247.2405,249.9683,245.2626,247.9844,247.9844,3498085
2021-12-16,245.6328,248.3429,243.6678,246.3719,246.3719,3498215
2021-12-17,243.7671,246.4566,241.8169,244.5006,244.5006,3483570
2021-12-20,241.6735,244.3399,239.7402,242.4007,242.4007,3454237
2021-12-21,239.3851,242.0263,237.4701,240.1055,240.1055,3410389
2021-12-22,236.9364,239.5506,235.0409,237.6494,237.6494,3352285
2021-12-23,234.3627,236.9485,232.4878,235.0679,235.0679,3280269
2021-12-24,231.6994,234.2557,229.8458,232.3966,232.3966,3194767
2021-12-27,228.9808,231.5071,227.1489,229.6698,229.6698,3096285
2021-12-28,226.2397,228.7358,224.4298,226.9205,226.9205,2985405
2021-12-29,223.5069,225.9729,221.7188,224.1794,224.1794,2862782
2021-12-30,220.8102,223.2464,219.0437,221.4747,221.4747,2729143
2021-12-31,218.1745,220.5817,216.4291,218.831,218.831,2585277
2022-01-03,215.6212,218.0002,213.8963,216.27,216.27,2432035
2022-01-04,213.1681,215.52,211.4628,213.8096,213.8096,2270324
2022-01-05,210.8293,213.1554,209.1427,211.4637,211.4637,2101100
2022-01-06,208.6151,210.9168,206.9462,209.2428,209.2428,1925364
2022-01-07,206.5322,208.8108,204.8799,207.1536,207.1536,1744155
2022-01-10,204.5835,206.8407,202.9468,205.1991,205.1991,1558545
2022-01-11,202.7687,205.0059,201.1466,203.3789,203.3789,1369631
2022-01-12,201.0841,203.3027,199.4754,201.6892,201.6892,1178532
2022-01-13,199.523,201.7243,197.9268,200.1233,200.1233,1013623
2022-01-14,198.0758,200.2611,196.4911,198.6718,198.6718,1205698
2022-01-17,196.7305,198.901,195.1566,197.3225,197.3225,1396556
2022-01-18,195.473,197.6297,193.9092,196.0612,196.0612,1585069
2022-01-19,194.2874,196.431,192.7331,194.872,194.872,1770122
2022-01-20,193.1563,195.2874,191.611,193.7375,193.7375,1950620
2022-01-21,192.0611,194.1802,190.5247,192.6391,192.6391,2125496
2022-01-24,190.9831,193.0902,189.4552,191.5577,191.5577,2293716
2022-01-25,189.9029,191.9981,188.3836,190.4743,190.4743,2454284
2022-01-26,188.8017,190.8848,187.2913,189.3698,189.3698,2606251
2022-01-27,187.6616,189.7321,186.1603,188.2263,188.2263,2748718
2022-01-28,186.4658,188.523,184.974,187.0268,187.0268,2880843
2022-01-31,185.1991,187.2424,183.7175,185.7564,185.7564,3001845
2022-02-01,183.8487,185.8771,182.3779,184.4019,184.4019,3111006
2022-02-02,182.404,184.4165,180.9448,182.9529,182.9529,3207683
2022-02-03,180.8576,182.853,179.4107,181.4018,181.4018,3291303
2022-02-04,179.2046,181.1818,177.771,179.7439,179.7439,3361372
2022-02-07,177.4439,179.4016,176.0243,177.9778,177.9778,3417475
2022-02-08,175.5771,177.5142,174.1724,176.1054,176.1054,3459281
2022-02-09,173.6093,175.5247,172.2204,174.1317,174.1317,3486541
2022-02-10,171.5486,173.4413,170.1762,172.0648,172.0648,3499096
2022-02-11,169.4061,171.2752,168.0509,169.9159,169.9159,3496870
2022-02-14,167.1954,169.04,165.8578,167.6985,167.6985,3479878
2022-02-15,164.9321,166.7518,163.6126,165.4284,165.4284,3448218
2022-02-16,162.6339,164.4282,161.3328,163.1232,163.1232,3402080
2022-02-17,160.3196,162.0884,159.037,160.802,160.802,3341735
2022-02-18,158.009,159.7524,156.745,158.4845,158.4845,3267540
2022-02-21,155.7224,157.4405,154.4767,156.191,156.191,3179935
2022-02-22,153.48,155.1733,152.2521,153.9418,153.9418,3079436
2022-02-23,151.3014,152.9707,150.091,151.7567,151.7567,2966640
2022-02-24,149.2057,150.8519,148.0121,149.6547,149.6547,2842212
2022-02-25,147.2108,148.835,146.0331,147.6538,147.6538,2706889
2022-02-28,145.3333,146.9367,144.1706,145.7706,145.7706,2561471
2022-03-01,143.588,145.1723,142.4393,144.0201,144.0201,2406819
2022-03-02,141.9885,143.555,140.8525,142.4157,142.4157,2243845
2022-03-03,140.546,142.0967,139.4216,140.9689,140.9689,2073516
2022-03-04,139.2703,140.8069,138.1561,139.6894,139.6894,1896837
2022-03-07,138.1691,139.6935,137.0637,138.5849,138.5849,1714855
2022-03-08,137.2482,138.7625,136.1502,137.6612,137.6612,1528644
2022-03-09,136.5116,138.0177,135.4195,136.9223,136.9223,1339307
2022-03-10,135.9613,137.4614,134.8736,136.3704,136.3704,1147964
2022-03-11,135.5976,137.0937,134.5129,136.0057,136.0057,1044254
2022-03-14,135.4192,136.9133,134.3358,135.8267,135.8267,1236211
2022-03-15,135.4226,136.9168,134.3393,135.8301,135.8301,1426772
2022-03-16,135.6032,137.0993,134.5184,136.0112,136.0112,1614808
2022-03-17,135.9543,137.4543,134.8667,136.3634,136.3634,1799208
2022-03-18,136.468,137.9737,135.3762,136.8786,136.8786,1978881
2022-03-21,137.1346,138.6476,136.0375,137.5472,137.5472,2152765
2022-03-22,137.9432,139.4652,136.8397,138.3583,138.3583,2319831
2022-03-23,138.8816,140.4139,137.7705,139.2995,139.2995,2479091
2022-03-24,139.9362,141.4801,138.8167,140.3573,140.3573,2629604
2022-03-25,141.0925,142.6492,139.9638,141.5171,141.5171,2770479
2022-03-28,142.3352,143.9056,141.1966,142.7635,142.7635,2900882
2022-03-29,143.6483,145.2332,142.4991,144.0806,144.0806,3020044
2022-03-30,145.0153,146.6153,143.8552,145.4517,145.4517,3127258
2022-03-31,146.4198,148.0353,145.2485,146.8604,146.8604,3221892
2022-04-01,147.8454,149.4766,146.6626,148.2903,148.2903,3303384
2022-04-04,149.2763,150.9233,148.0821,149.7255,149.7255,3371254
2022-04-05,150.6977,152.3604,149.4921,151.1512,151.1512,3425099
2022-04-06,152.0958,153.7739,150.879,152.5535,152.5535,3464602
2022-04-07,153.4585,155.1516,152.2308,153.9203,153.9203,3489529
2022-04-08,154.7756,156.4832,153.5373,155.2413,155.2413,3499732
2022-04-11,156.0388,157.7604,154.7905,156.5084,156.5084,3495151
2022-04-12,157.2426,158.9775,155.9847,157.7157,157.7157,3475813
2022-04-13,158.3837,160.1311,157.1166,158.8603,158.8603,3441832
2022-04-14,159.4615,161.2209,158.1858,159.9414,159.9414,3393410
2022-04-15,160.4783,162.2489,159.1945,160.9612,160.9612,3330833
2022-04-18,161.4388,163.22,160.1473,161.9246,161.9246,3254470
2022-04-19,162.3504,164.1416,161.0516,162.8389,162.8389,3164774
2022-04-20,163.2227,165.0236,161.9169,163.7139,163.7139,3062275
2022-04-21,164.0676,165.8778,162.755,164.5613,164.5613,2947580
2022-04-22,164.8986,166.718,163.5794,165.3948,165.3948,2821366
2022-04-25,165.731,167.5595,164.4051,166.2297,166.2297,2684379
2022-04-26,166.5809,168.4188,165.2482,167.0821,167.0821,2537431
2022-04-27,167.4655,169.3131,166.1257,167.9694,167.9694,2381390
2022-04-28,168.4021,170.2601,167.0549,168.9089,168.9089,2217180
2022-04-29,169.4084,171.2775,168.0531,169.9181,169.9181,2045770
2022-05-02,170.5014,172.3825,169.1374,171.0144,171.0144,1868176
2022-05-03,171.6976,173.592,170.324,172.2142,172.2142,1685447
2022-05-04,173.0125,174.9214,171.6284,173.5331,173.5331,1498664
2022-05-05,174.4602,176.3851,173.0646,174.9852,174.9852,1308932
2022-05-06,176.0534,177.9958,174.6449,176.5831,176.5831,1117373
2022-05-09,177.8026,179.7643,176.3801,178.3376,178.3376,1074879
2022-05-10,179.7163,181.6991,178.2786,180.2571,180.2571,1266690
2022-05-11,181.8008,183.8067,180.3464,182.3479,182.3479,1456923
2022-05-12,184.0597,186.0904,182.5872,184.6135,184.6135,1644454
2022-05-13,186.4937,188.5513,185.0017,187.0548,187.0548,1828173
2022-05-16,189.1006,191.187,187.5878,189.6696,189.6696,2006994
2022-05-17,191.8752,193.9922,190.3402,192.4526,192.4526,2179860
2022-05-18,194.8089,196.9583,193.2505,195.3951,195.3951,2345748
2022-05-19,197.8898,200.0732,196.3067,198.4853,198.4853,2503677
2022-05-20,201.1027,203.3214,199.4938,201.7078,201.7078,2652712
2022-05-23,204.4287,206.6842,202.7933,205.0438,205.0438,2791973
2022-05-24,207.8461,210.1393,206.1833,208.4715,208.4715,2920636
2022-05-25,211.3297,213.6614,209.6391,211.9656,211.9656,3037940
2022-05-26,214.8518,217.2223,213.133,215.4983,215.4983,3143191
2022-05-27,218.3818,220.7913,216.6348,219.0389,219.0389,3235766
2022-05-30,221.8875,224.3356,220.1124,222.5551,222.5551,3315119
2022-05-31,225.3348,227.8209,223.5321,226.0128,226.0128,3380779
2022-06-01,228.6891,231.2123,226.8596,229.3773,229.3773,3432359
2022-06-02,231.9156,234.4744,230.0603,232.6135,232.6135,3469554
2022-06-03,234.9802,237.5728,233.1004,235.6873,235.6873,3492143
2022-06-06,237.8503,240.4745,235.9475,238.566,238.566,3499992
2022-06-07,240.4956,243.149,238.5716,241.2192,241.2192,3493057
2022-06-08,242.8891,245.5689,240.946,243.6199,243.6199,3471376
2022-06-09,245.0077,247.7109,243.0476,245.7449,245.7449,3435079
2022-06-10,246.8327,249.556,244.8581,247.5754,247.5754,3384381
2022-06-13,248.3508,251.0909,246.364,249.0981,249.0981,3319581
2022-06-14,249.5539,252.3072,247.5575,250.3048,250.3048,3241062
2022-06-15,250.4397,253.2029,248.4362,251.1933,251.1933,3149289
2022-06-16,251.0117,253.7811,249.0036,251.767,251.767,3044805
2022-06-17,251.2788,254.0511,249.2685,252.0349,252.0349,2928227
2022-06-20,251.2551,254.0272,249.245,252.0111,252.0111,2800245
2022-06-21,250.9596,253.7285,248.952,251.7148,251.7148,2661616
2022-06-22,250.4154,253.1783,248.4121,251.1689,251.1689,2513160
2022-06-23,249.6489,252.4033,247.6517,250.4001,250.4001,2355755
2022-06-24,248.689,251.4328,246.6994,249.4373,249.4373,2190331
2022-06-27,247.5665,250.2979,245.5859,248.3114,248.3114,2017868
2022-06-28,246.3131,249.0307,244.3426,247.0542,247.0542,1839384
2022-06-29,244.9605,247.6632,243.0008,245.6976,245.6976,1655937
2022-06-30,243.5398,246.2268,241.5914,244.2726,244.2726,1468610
2022-07-01,242.0806,244.7515,240.1439,242.809,242.809,1278511
2022-07-04,240.6105,243.2652,238.6856,241.3345,241.3345,1086765
2022-07-05,239.1546,241.7932,237.2414,239.8742,239.8742,1105493
2022-07-06,237.735,240.3579,235.8331,238.4503,238.4503,1297128
2022-07-07,236.3704,238.9783,234.4794,237.0817,237.0817,1487006
2022-07-08,235.076,237.6696,233.1954,235.7833,235.7833,1674003
2022-07-11,233.8631,236.4433,231.9922,234.5668,234.5668,1857014
2022-07-12,232.7393,235.3072,230.8774,233.4396,233.4396,2034957
2022-07-13,231.7083,234.2647,229.8546,232.4055,232.4055,2206779
2022-07-14,230.7699,233.316,228.9237,231.4642,231.4642,2371463
2022-07-15,229.9202,232.4569,228.0808,230.612,230.612,2528036
2022-07-18,229.1519,231.6801,227.3187,229.8414,229.8414,2675572
2022-07-19,228.4543,230.9748,226.6266,229.1417,229.1417,2813199
2022-07-20,227.8136,230.3271,225.9911,228.4991,228.4991,2940101
2022-07-21,227.2135,229.7203,225.3958,227.8972,227.8972,3055530
2022-07-22,226.6351,229.1356,224.822,227.3171,227.3171,3158801
2022-07-25,226.0579,228.552,224.2494,226.7381,226.7381,3249305
2022-07-26,225.4599,227.9474,223.6562,226.1383,226.1383,3326506
2022-07-27,224.8182,227.2986,223.0197,225.4947,225.4947,3389948
2022-07-28,224.1097,226.5824,222.3169,224.7841,224.7841,3439254
2022-07-29,223.3117,225.7756,221.5253,223.9837,223.9837,3474135
2022-08-01,222.4024,224.8562,220.6232,223.0716,223.0716,3494382
2022-08-02,221.3614,223.8037,219.5905,222.0275,222.0275,3499878
2022-08-03,220.1708,222.6,218.4095,220.8333,220.8333,3490588
2022-08-04,218.8153,221.2295,217.0647,219.4737,219.4737,3466568
2022-08-05,217.2827,219.68,215.5444,217.9365,217.9365,3427961
2022-08-08,215.5647,217.943,213.8402,216.2133,216.2133,3374994
2022-08-09,213.6569,216.0142,211.9476,214.2998,214.2998,3307981
2022-08-10,211.559,213.8932,209.8665,212.1956,212.1956,3227318
2022-08-11,209.2752,211.5841,207.601,209.9049,209.9049,3133481
2022-08-12,206.8136,209.0954,205.1591,207.4359,207.4359,3027027
2022-08-15,204.1865,206.4393,202.553,204.8009,204.8009,2908585
2022-08-16,201.41,203.6322,199.7987,202.0161,202.0161,2778855
2022-08-17,198.5033,200.6934,196.9152,199.1006,199.1006,2638604
2022-08-18,195.4884,197.6452,193.9245,196.0766,196.0766,2488662
2022-08-19,192.3896,194.5122,190.8505,192.9685,192.9685,2329916
2022-08-22,189.2327,191.3206,187.7189,189.8021,189.8021,2163304
2022-08-23,186.0446,188.0973,184.5563,186.6044,186.6044,1989812
2022-08-24,182.8523,184.8698,181.3895,183.4025,183.4025,1810467
2022-08-25,179.6827,181.6652,178.2453,180.2234,180.2234,1626328
2022-08-26,176.5618,178.5098,175.1493,177.0931,177.0931,1438484
2022-08-29,173.5143,175.4287,172.1262,174.0364,174.0364,1248048
2022-08-30,170.5633,172.4451,169.1988,171.0765,171.0765,1056144
2022-08-31,167.7297,169.5803,166.3879,168.2344,168.2344,1136091
2022-09-01,165.0324,166.8532,163.7121,165.529,165.529,1327521
2022-09-02,162.4875,164.2803,161.1876,162.9765,162.9765,1517015
2022-09-05,160.1089,161.8754,158.8281,160.5907,160.5907,1703451
2022-09-06,157.9077,159.6499,156.6445,158.3829,158.3829,1885727
2022-09-07,155.8925,157.6125,154.6454,156.3616,156.3616,2062764
2022-09-08,154.0694,155.7693,152.8369,154.533,154.533,2233516
2022-09-09,152.442,154.1239,151.2224,152.9007,152.9007,2396972
2022-09-12,151.0114,152.6775,149.8033,151.4658,151.4658,2552167
2022-09-13,149.7768,151.4293,148.5785,150.2274,150.2274,2698181
2022-09-14,148.7349,150.3759,147.5451,149.1825,149.1825,2834152
2022-09-15,147.8808,149.5124,146.6978,148.3258,148.3258,2959276
2022-09-16,147.2075,148.8316,146.0298,147.6504,147.6504,3072811
2022-09-19,146.7062,148.3248,145.5325,147.1476,147.1476,3174088
2022-09-20,146.3667,147.9815,145.1957,146.8071,146.8071,3262507
2022-09-21,146.1773,147.7901,145.0079,146.6171,146.6171,3337544
2022-09-22,146.125,147.7372,144.956,146.5647,146.5647,3398757
2022-09-23,146.1958,147.8087,145.0262,146.6357,146.6357,3445783
2022-09-26,146.3745,147.9895,145.2035,146.815,146.815,3478344
2022-09-27,146.6457,148.2636,145.4725,147.0869,147.0869,3496247
2022-09-28,146.9929,148.6147,145.817,147.4352,147.4352,3499387
2022-09-29,147.4,149.0263,146.2208,147.8435,147.8435,3487745
2022-09-30,147.8505,149.4818,146.6677,148.2954,148.2954,3461390
2022-10-03,148.3286,149.9651,147.142,148.7749,148.7749,3420478
2022-10-04,148.819,150.4609,147.6284,149.2668,149.2668,3365250
2022-10-05,149.3074,150.9547,148.1129,149.7566,149.7566,3296034
2022-10-06,149.7809,151.4334,148.5826,150.2316,150.2316,3213239
2022-10-07,150.2282,151.8856,149.0263,150.6802,150.6802,3117353
2022-10-10,150.6398,152.3018,149.4346,151.093,151.093,3008945
2022-10-11,151.0084,152.6745,149.8003,151.4628,151.4628,2888656
2022-10-12,151.329,152.9986,150.1183,151.7843,151.7843,2757197
2022-10-13,151.599,153.2716,150.3862,152.0552,152.0552,2615346
2022-10-14,151.8185,153.4935,150.604,152.2753,152.2753,2463940
2022-10-17,151.9899,153.6668,150.774,152.4472,152.4472,2303877
2022-10-18,152.1182,153.7965,150.9013,152.5759,152.5759,2136102
2022-10-19,152.2108,153.8901,150.9931,152.6688,152.6688,1961608
2022-10-20,152.2772,153.9572,151.0589,152.7354,152.7354,1781427
2022-10-21,152.3288,154.0095,151.1102,152.7872,152.7872,1596625
2022-10-24,152.379,154.0602,151.1599,152.8375,152.8375,1408293
2022-10-25,152.4422,154.1241,151.2226,152.9009,152.9009,1217547
2022-10-26,152.534,154.2169,151.3137,152.993,152.993,1025515
2022-10-27,152.6709,154.3553,151.4495,153.1303,153.1303,1166668
2022-10-28,152.8696,154.5562,151.6466,153.3296,153.3296,1357866
2022-10-31,153.1469,154.8366,151.9217,153.6077,153.6077,1546947
2022-11-01,153.5195,155.2133,152.2913,153.9814,153.9814,1732794
2022-11-02,154.0035,155.7026,152.7715,154.4669,154.4669,1914306
2022-11-03,154.6142,156.3201,153.3773,155.0795,155.0795,2090411
2022-11-04,155.366,157.0802,154.1231,155.8335,155.8335,2260068
2022-11-07,156.2719,157.9961,155.0218,156.7422,156.7422,2422271
2022-11-08,157.3436,159.0796,156.0849,157.8171,157.8171,2576064
2022-11-09,158.5911,160.3409,157.3224,159.0683,159.0683,2720535
2022-11-10,160.0226,161.7881,158.7424,160.5041,160.5041,2854830
2022-11-11,161.6442,163.4276,160.351,162.1306,162.1306,2978155
2022-11-14,163.4601,165.2636,162.1524,163.9519,163.9519,3089782
2022-11-15,165.472,167.2977,164.1482,165.9699,165.9699,3189048
2022-11-16,167.6794,169.5294,166.3379,168.1839,168.1839,3275368
2022-11-17,170.0789,171.9554,168.7183,170.5907,170.5907,3348231
2022-11-18,172.6648,174.5698,171.2835,173.1844,173.1844,3407206
2022-11-21,175.4284,177.364,174.025,175.9563,175.9563,3451944
2022-11-22,178.3583,180.3262,176.9315,178.895,178.895,3482181
2022-11-23,181.4402,183.442,179.9887,181.9861,181.9861,3497738
2022-11-24,184.6569,186.6942,183.1796,185.2125,185.2125,3498522
2022-11-25,187.9885,190.0626,186.4846,188.5542,188.5542,3484529
2022-11-28,191.4128,193.5246,189.8815,191.9887,191.9887,3455843
2022-11-29,194.9047,197.0551,193.3455,195.4912,195.4912,3412632
2022-11-30,198.4377,200.6271,196.8502,199.0348,199.0348,3355152
2022-12-01,201.9833,204.2118,200.3674,202.591,202.591,3283743
2022-12-02,205.5119,207.7793,203.8678,206.1302,206.1302,3198827
2022-12-05,208.9934,211.2992,207.3215,209.6223,209.6223,3100907
2022-12-06,212.3979,214.7413,210.6987,213.037,213.037,2990562
2022-12-07,215.696,218.0758,213.9704,216.345,216.345,2868444
2022-12-08,218.8599,221.2746,217.109,219.5184,219.5184,2735276
2022-12-09,221.8638,224.3117,220.0889,222.5314,222.5314,2591845
2022-12-12,224.685,227.164,222.8876,225.3611,225.3611,2438999
2022-12-13,227.304,229.8119,225.4856,227.988,227.988,2277642
2022-12-14,229.7052,232.2396,227.8676,230.3964,230.3964,2108730
2022-12-15,231.8775,234.4358,230.0225,232.5752,232.5752,1933260
2022-12-16,233.8145,236.3942,231.944,234.518,234.518,1752270
2022-12-19,235.5144,238.1128,233.6303,236.223,236.223,1566832
2022-12-20,236.9804,239.595,235.0845,237.6934,237.6934,1378041
2022-12-21,238.2201,240.8484,236.3144,238.9369,238.9369,1187014
2022-12-22,239.2457,241.8854,237.3318,239.9656,239.9656,1005118
2022-12-23,240.0732,242.7219,238.1526,240.7956,240.7956,1197220
2022-12-26,240.7217,243.3776,238.796,241.4461,241.4461,1388156
2022-12-27,241.2134,243.8748,239.2837,241.9393,241.9393,1576797
2022-12-28,241.5724,244.2377,239.6398,242.2993,242.2993,1762026
2022-12-29,241.824,244.4921,239.8894,242.5517,242.5517,1942748
2022-12-30,241.9944,244.6643,240.0584,242.7225,242.7225,2117895
2023-01-02,242.1094,244.7806,240.1725,242.8379,242.8379,2286430
2023-01-03,242.1943,244.8665,240.2567,242.9231,242.9231,2447357
2023-01-04,242.2729,244.9459,240.3347,243.0019,243.0019,2599724
